0,1,2,3,4,5,6,7,8,9,10,11,topic_id,topic_txt,topics,title,filename,src,x,y,author,date,target_title,n_target_title
0.0,0.0,0.0,0.0,0.24153496325016025,0.0,0.0,0.0,0.4156023561954498,0.0,0.0,0.34093743562698364,8,distance; similarity; metric; point; vector; calculate; cosine; algorithm; euclidean; string,Topic: 8,A Beginners Guide to Unsupervised Learning | by Mathanraj Sharma | Analytics Vidhya | Medium,A Beginners Guide to Unsupervised Learning | by Mathanraj Sharma | Analytics Vidhya | Medium,medium.com,-7.328929400000001,1.0623232,Mathanraj Sharma,2019-08-09T12:48:35.943Z,An Intro to the Page Rank Algorithm | by Zachary Marszal | Medium/Unsupervised Machine Learning. In case you have not read the basis of… | by Harinath Selvaraj | coding&stuff | Medium,2.0
0.0,0.02385158091783524,0.0,0.0,0.0,0.0,0.11985646933317184,0.0,0.8553171753883362,0.0,0.0,0.0,8,distance; similarity; metric; point; vector; calculate; cosine; algorithm; euclidean; string,Topic: 8,Importance of Distance Metrics in Machine Learning | by Alekhyo Banerjee | Medium,Importance of Distance Metrics in Machine Learning | by Alekhyo Banerjee | Medium,medium.com,-6.821685,3.5211267,Alekhyo Banerjee,2020-06-07T16:33:17.714Z,Recommendation Systems : User-based Collaborative Filtering using N Nearest Neighbors | by Ashay Pathak | SFU Professional Master’s Program in Computer Science | Medium/Role of Distance Metrics in Machine Learning | by Writuparna Banerjee | Analytics Vidhya | Medium/Similarity Measures — Scoring Textual Articles | by Saif | Towards Data Science/Similarity and Distance Metrics for Data Science and Machine Learning | by Gonzalo Ferreiro Volpi | DataSeries | Medium/Types of Distance Metrics in Machine Learning. | by Priscila Tamang Ghising | Medium/Various types of Distance Metrics in Machine Learning | by Sourodip Kundu | Analytics Vidhya | Medium/What similarity metric should you use for your recommendation system? | by Brett Vintch | bag of words | Medium/“Different types of Distances used in Machine Learning” | by Chandrima Sarkar | Medium,8.0
0.0,0.056813057512044914,0.0,0.7374264001846313,0.0,0.10164675116539,0.0,0.0,0.10358469933271408,0.0,0.0,0.0,3,event; solution; algorithm; api; generate; problem; population; process; app; individual,Topic: 3,A gentle introduction to genetic algorithm | by Nguyễn Việt Hưng | The happy lone guy | Medium,A gentle introduction to genetic algorithm | by Nguyễn Việt Hưng | The happy lone guy | Medium,medium.com,9.64431,-12.060288,Nguyễn Việt Hưng,2018-03-19T06:34:10.318Z,An Insight to Genetic Algorithms — Part I | by Chathurangi Shyalika | Data Driven Investor | Medium/Biologically-Inspired AI: Genetic Algorithms | by James Le | Cracking The Data Science Interview | Medium/Genetic Algorithm and its Wide Spectrum | by Shaashwat Agrawal | The Startup | Medium/Genetic Algorithm: Part 1 -Intuition | by Satvik Tiwari | Koderunners | Medium/Genetic Algorithms. How human evolution paved the way for… | by Amit Naik | Data Driven Investor | Medium/Introduction to Genetic Algorithms — Including Example Code | by Vijini Mallawaarachchi | Towards Data Science/Understanding Genetic Algorithms in the Artificial Intelligence Spectrum | by Manish Kumar | Analytics Vidhya | Medium/Understanding Genetic Algorithms. Solving a Battleship Board Game as an… | by Adam C Dick | Towards Data Science/Understanding UX Threat (part 1). Improving your designs by going down… | by Dave Vronay | ringcentral-ux | Medium,9.0
0.05184340476989746,0.0,0.053218759596347816,0.0,0.0,0.0,0.7936493754386902,0.0,0.10072728246450424,0.0,0.0,0.0,6,user; item; recommendation; product; design; system; movie; rating; filtering; similarity,Topic: 6,Recommendation Systems : User-based Collaborative Filtering using N Nearest Neighbors | by Ashay Pathak | SFU Professional Master’s Program in Computer Science | Medium,Recommendation Systems : User-based Collaborative Filtering using N Nearest Neighbors | by Ashay Pathak | SFU Professional Master’s Program in Computer Science | Medium,medium.com,-3.5313604,8.980514999999999,Ashay Pathak,2019-03-09T21:23:12.017Z,"Recommendation Systems. Diving into recommendation systems | by Bindhu Balu | Towards AI — Multidisciplinary Science Journal | Medium/Role of Distance Metrics in Machine Learning | by Writuparna Banerjee | Analytics Vidhya | Medium/Topic Modeling with LSA, PLSA, LDA & lda2Vec | by Joyce Xu | NanoNets | Medium/USER-USER Collaborative filtering Recommender System in Python | by Ankur Tomar | Medium/Various Implementations of Collaborative Filtering | by Prince Grover | Towards Data Science",5.0
0.0,0.0,0.09471198171377182,0.0,0.0,0.0,0.8286313414573669,0.0,0.07615765184164047,0.0,0.0,0.0,6,user; item; recommendation; product; design; system; movie; rating; filtering; similarity,Topic: 6,Beginner’s guide to build Recommendation Engine in Python | by Amey Band | The Startup | Medium,Beginner’s guide to build Recommendation Engine in Python | by Amey Band | The Startup | Medium,medium.com,-3.5137388999999994,9.114041,Amey Band,2020-05-05T18:45:11.716Z,"Collaborative Filtering and Embeddings — Part 1 | by Shikhar Gupta | Towards Data Science/Collaborative Filtering in Recommendation Systems | by Kunal Deshmukh | kunalrdeshmukh | Medium/How to Build a Recommendation System for Purchase Data (Step-by-Step) | by Moorissa Tjokro | Data Driven Investor | Medium/How to Build a Recommender System(RS) | by Gaurav Sharma | Data Driven Investor | Medium/Introduction to recommendation systems and How to design Recommendation system,that resembling the Amazon | by Madasamy M | Medium",5.0
0.15174493193626404,0.05620050057768822,0.15507574379444122,0.0,0.0,0.0,0.6364043354988098,0.0,0.0,0.0,0.0,0.0,6,user; item; recommendation; product; design; system; movie; rating; filtering; similarity,Topic: 6,Recommendation Engines 101. Get Started & Master the Basics | by Pierre Pfennig | data from the trenches | Medium,Recommendation Engines 101. Get Started & Master the Basics | by Pierre Pfennig | data from the trenches | Medium,medium.com,-3.2370927000000003,8.384753,,,,
0.0,0.0,0.0,0.010544068180024624,0.0,0.0,0.0,0.0,0.0,0.9234226942062378,0.0,0.0,9,security; risk; cyber; ai; system; threat; attack; cybersecurity; information; organization,Topic: 9,Berkeley I School – Medium,Berkeley I School – Medium,medium.com,9.215176,14.049456,,,,
0.0,0.0,0.2920827269554138,0.0,0.0,0.0,0.0842605009675026,0.02584578469395637,0.42570701241493225,0.0,0.0,0.17156796157360074,8,distance; similarity; metric; point; vector; calculate; cosine; algorithm; euclidean; string,Topic: 8,"Machine Learning for Humans, Part 3: Unsupervised Learning | by Vishal Maini | Machine Learning for Humans | Medium","Machine Learning for Humans, Part 3: Unsupervised Learning | by Vishal Maini | Machine Learning for Humans | Medium",medium.com,-9.325692,2.7196379,Vishal Maini,2018-05-28T18:08:01.484Z,"Neural Networks Intuitions: 9. Distance Metric Learning | by Raghul Asokan | Aug, 2020 | Towards Data Science/PCA: Principal Component Analysis | by Kadir Yasar | Medium/Role of Distance Metrics in Machine Learning | by Writuparna Banerjee | Analytics Vidhya | Medium/Topic Modeling with LSA, PLSA, LDA & lda2Vec | by Joyce Xu | NanoNets | Medium/Various Implementations of Collaborative Filtering | by Prince Grover | Towards Data Science",5.0
0.0,0.0,0.0,0.0,0.14877741038799286,0.11681511998176575,0.0,0.0,0.05854723230004311,0.4565533399581909,0.0,0.2188410758972168,9,security; risk; cyber; ai; system; threat; attack; cybersecurity; information; organization,Topic: 9,AI and Machine Learning in Cyber Security | by Formulatedby | Towards Data Science,AI and Machine Learning in Cyber Security | by Formulatedby | Towards Data Science,medium.com,7.375553599999999,12.58388,Formulatedby,2020-09-22T16:42:44.398Z,"AI in Cyber Security: Curse or Blessing? | by Lili Török | Small Business, Big World | Medium/AWS Machine Learning Speciality Certification in a month | by Dipika Baad | Towards Data Science/An Introduction to Active Learning | by ODSC - Open Data Science | Medium/An Introduction to Natural Language Processing (NLP) | by ODSC - Open Data Science | Medium/Analyzing historical speeches using Amazon Transcribe and Comprehend | by Gabriel dos Santos Goncalves | Towards Data Science/Anomaly Detection with MIDAS. Anomaly detection in graphs is a… | by Nunzio Logallo | Towards AI — Multidisciplinary Science Journal | Medium/Applications of Graph Neural Networks | by Aishwarya Jadhav | Towards Data Science/Calculate Similarity — the most relevant Metrics in a Nutshell | by Marvin Lüthe | Towards Data Science/Collaborative Filtering and Embeddings — Part 1 | by Shikhar Gupta | Towards Data Science/Detecting real-time and unsupervised anomalies in streaming data: a starting point | by Jesus L. Lobo | Towards Data Science/Effective Approaches for Time Series Anomaly Detection | by Aditya Bhattacharya | Towards Data Science/Explainable AI: Interpretation & Trust in Machine Learning Models - Lime | Towards Data Science/Getting to Know Natural Language Understanding | by ODSC - Open Data Science | Medium/Guide to Unsupervised Machine Learning | by Volodymyr Bilyk | Medium/How Artificial Intelligence (AI) is Adding New Horizons to Cybersecurity Solutions? | by Sanjay Ratnottar | Towards Data Science/How Machine Learning is used in Cyber Attacks | by Informer | Sep, 2020 | Medium/How Netflix’s Recommendation Engine Works? | by Springboard India | Medium/How Transformers Work. Transformers are a type of neural… | by Giuliano Giacaglia | Towards Data Science/How to Build a Recommendation System for Purchase Data (Step-by-Step) | by Moorissa Tjokro | Data Driven Investor | Medium/Introduction to Active Learning. What is Active Learning? | by Michelle Zhao | Towards Data Science/Introduction to Genetic Algorithms — Including Example Code | by Vijini Mallawaarachchi | Towards Data Science/Introduction to Hidden Markov Models | by Tomer Amit | Towards Data Science/Intuitive Guide to Latent Dirichlet Allocation | by Thushan Ganegedara | Towards Data Science/LDA Topic Modeling: An Explanation | by Tyler Doll | Towards Data Science/Latent Dirichlet Allocation(LDA): A guide to probabilistic modelling approach for topic discovery | by Awan-Ur-Rahman | Towards Data Science/Machine Learning in cyber security Secure Us | by RATNAKAR KUMAR | Medium/Machine Learning using AWS ML. Machine learning is an application of… | by Janitha Tennakoon | Data Driven Investor | Medium/NLP: Word Embedding Techniques Demystified | by Rabeh Ayari, PhD | Towards Data Science/Natural Language Processing is Fun! | by Adam Geitgey | Medium/Neural Networks Intuitions: 9. Distance Metric Learning | by Raghul Asokan | Aug, 2020 | Towards Data Science/Real-Time Anomaly Detection — A Deep Learning Approach | by Abacus.AI | Abacus.AI Blog (Formerly RealityEngines.AI) | Medium/Real-time anomaly detection with exponentially-distributed data | by Steven Raybon | Towards Data Science/Similarity Measures — Scoring Textual Articles | by Saif | Towards Data Science/Time series anomaly detection with “anomalize” library | by Mahbubul Alam | Sep, 2020 | Towards Data Science/Topic Modeling Tutorial with Latent Dirichlet Allocation (LDA) | by Michel Kana, Ph.D | Towards Data Science/Topic Modeling and Latent Dirichlet Allocation (LDA) in Python | by Susan Li | Towards Data Science/Understanding Random Forest. How the Algorithm Works and Why it Is… | by Tony Yiu | Towards Data Science/What is Zero Trust and how can it transform your enterprise security? | by Fyde | Medium/Word Embedding in NLP: One-Hot Encoding and Skip-Gram Neural Network | by Jianna Park | Towards Data Science/cyBERT. Neural network, that’s the tech; To… | by Bartley Richardson | RAPIDS AI | Medium",40.0
0.02164331451058388,0.0,0.0,0.0,0.0,0.0,0.5056656002998352,0.0,0.4708779752254486,0.0,0.0,0.0,6,user; item; recommendation; product; design; system; movie; rating; filtering; similarity,Topic: 6,Content-Based Recommendations — Part 3 | by Rakesh4real | Fnplus Club | Medium,Content-Based Recommendations — Part 3 | by Rakesh4real | Fnplus Club | Medium,medium.com,-4.637664,7.965785,Rakesh4real,2019-07-30T05:53:29.802Z,How to Build a Recommendation System for Purchase Data (Step-by-Step) | by Moorissa Tjokro | Data Driven Investor | Medium/Recommendation Systems : User-based Collaborative Filtering using N Nearest Neighbors | by Ashay Pathak | SFU Professional Master’s Program in Computer Science | Medium/Similarity and Distance Metrics for Data Science and Machine Learning | by Gonzalo Ferreiro Volpi | DataSeries | Medium/Various types of Distance Metrics in Machine Learning | by Sourodip Kundu | Analytics Vidhya | Medium,4.0
